budget,genres,revenue,runtime,title,vote_average
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",30448000,78,[REC],7.1
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0,88,Lies in Plain Sight,4.5
0,[],0,0,Sharkskin,0
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",0,77,Containment,5.1
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",0,81,The Timber,4.1
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",78898765,115,From Russia with Love,6.9
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",0,96,The Toxic Avenger Part II,5.3
2000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",18344729,89,Sleeper,7
2000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",14674076,100,It Follows,6.6
2000000,"[{""id"": 35, ""name"": ""Comedy""}]",18016290,88,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",13129846,129,To Kill a Mockingbird,8
2000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",24600832,95,Mad Max 2: The Road Warrior,7.3
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",0,102,The Legend of Drunken Master,7.2
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",11540607,118,Boys Don't Cry,7.2
2000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",13101672,85,Silent House,5.2
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",70000000,137,The Lives of Others,7.9
1000000,"[{""id"": 18, ""name"": ""Drama""}]",34522221,129,Courageous,6.8
2000000,"[{""id"": 18, ""name"": ""Drama""}]",7600000,134,The Hustler,7.6
2000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9172000,119,Boom Town,6.5
8000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1477676,80,The Triplets of Belleville,7.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0,89,Smoke Signals,6.6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6003587,101,American Splendor,7.1
2700000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15992615,80,Before Sunset,7.6
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",20908467,154,Amores perros,7.6
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",4601043,100,Thirteen,6.7
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7800000,118,Gentleman's Agreement,6.8
2000000,"[{""id"": 18, ""name"": ""Drama""}]",13831503,100,Winter's Bone,6.8
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",13885802,106,Touching the Void,7.6
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",4000000,106,Alexander's Ragtime Band,4.8
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,90,Me and You and Everyone We Know,7
2000000,"[{""id"": 99, ""name"": ""Documentary""}]",7871522,109,Inside Job,7.7
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",11122090,96,We Are Your Friends,6.3
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0,116,Ghost Dog: The Way of the Samurai,7.2
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",5967038,120,Harsh Times,6.3
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2801508,97,Captive,5.6
2000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2506446,96,Full Frontal,4.8
0,"[{""id"": 27, ""name"": ""Horror""}]",0,98,Witchboard,5.9
2000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",5179037,101,Shortbus,6.3
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10752, ""name"": ""War""}]",11125849,90,Waltz with Bashir,7.8
2000000,[],1672730,120,"The Book of Mormon Movie, Volume 1: The Journey",5
2000000,"[{""id"": 99, ""name"": ""Documentary""}]",1431623,102,No End in Sight,7.2
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1477002,98,The Diary of a Teenage Girl,6.8
2000000,"[{""id"": 99, ""name"": ""Documentary""}]",0,109,In the Shadow of the Moon,7.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",876302,104,Meek's Cutoff,6.5
2000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}]",653621,92,Inside Deep Throat,6.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0,99,Dinner Rush,7.1
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,96,Clockwatchers,5.6
2000000,"[{""id"": 35, ""name"": ""Comedy""}]",563706,120,The Virginity Hit,4.6
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",390659,104,Subway,6.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,97,House of D,6.1
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",0,94,Teeth,5.2
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",124494,91,Six-String Samurai,5.8
0,[],0,0,Hum To Mohabbat Karega,0
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",120620,90,It's All Gone Pete Tong,7.1
3800000,"[{""id"": 35, ""name"": ""Comedy""}]",111731,84,Saint John of Las Vegas,5.9
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,96,24 7: Twenty Four Seven,6.3
13500000,"[{""id"": 18, ""name"": ""Drama""}]",187674,129,Stonewall,5.2
7000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",1100000,93,Roadside Romeo,6.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0,100,This Thing of Ours,5
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",0,97,The Lost Medallion: The Adventures of Billy Stone,5.6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0,94,The Last Five Years,5.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0,95,The Missing Person,6.4
2000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",54207,97,Return of the Living Dead 3,5.9
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",0,92,London,6.1
2000000,"[{""id"": 18, ""name"": ""Drama""}]",622806,96,Sherrybaby,6.3
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",0,87,Circle,6
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",3983997,91,Eden Lake,6.7
0,"[{""id"": 53, ""name"": ""Thriller""}]",0,98,Plush,5.4
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",0,86,Lesbian Vampire Killers,5.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",0,120,Gangster's Paradise: Jerusalema,6.8
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",0,99,Freeze Frame,6.9
1000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",0,92,Grave Encounters,6.1
100000,"[{""id"": 27, ""name"": ""Horror""}]",95000,86,Stitches,5.5
2000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0,98,Nine Dead,5.2
2,"[{""id"": 99, ""name"": ""Documentary""}]",0,,"To Be Frank, Sinatra at 100",0
2000000,"[{""id"": 35, ""name"": ""Comedy""}]",11833696,82,Bananas,6.7
0,"[{""id"": 53, ""name"": ""Thriller""}]",0,103,Supercapitalist,3.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",0,76,Rockaway,5.8
2300000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0,87,The Lady from Shanghai,7.2
2000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0,88,No Man's Land: The Rise of Reeker,4.4
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",0,97,Highway,5.6
2000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0,96,Small Apartments,5.7
0,"[{""id"": 35, ""name"": ""Comedy""}]",0,87,Coffee Town,6.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",0,106,The Ghastly Love of Johnny X,6.6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,107,All Is Bright,5.3
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 36, ""name"": ""History""}]",0,85,The Torture Chamber of Dr. Sadism,6.3
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,88,Straight A's,5.2
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",0,99,A Funny Thing Happened on the Way to the Forum,6.1
0,"[{""id"": 99, ""name"": ""Documentary""}]",0,102,Slacker Uprising,5.9
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}]",0,108,The Legend of Hell's Gate: An American Conspiracy,3.9
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}]",0,90,The Walking Deceased,4.2
2000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",0,89,The Curse of Downers Grove,4.4
2000000,"[{""id"": 53, ""name"": ""Thriller""}]",0,92,Shark Lake,4.4
19000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0,99,River's Edge,6.7
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",0,103,Northfork,6.7
1950000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",0,90,The Marine 4: Moving Target,5.8
1987650,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",19152480,94,Buried,6.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",864659,97,Submarine,7.4
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",0,88,The Square,7.8
0,"[{""id"": 18, ""name"": ""Drama""}]",0,95,One to Another,5.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",222000,160,ABCD (Any Body Can Dance),5.6
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 36, ""name"": ""History""}]",2957978,94,Man on Wire,7.5
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0,82,Abandoned,5.8
1900000,"[{""id"": 18, ""name"": ""Drama""}]",0,89,Brotherly Love,6.9
1800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",67738090,87,The Last Exorcism,5.6
0,"[{""id"": 18, ""name"": ""Drama""}]",0,98,Nowhere Boy,7.2
1800000,"[{""id"": 18, ""name"": ""Drama""}]",8000000,125,A Streetcar Named Desire,7.6
1800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]",9440272,95,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8
1800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,118,The Crime of Padre Amaro,6.2
1800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",21107746,93,Beasts of the Southern Wild,6.8
1700000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",8844595,93,Battle for the Planet of the Apes,5.5
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",0,109,Songcatcher,5.6
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",841733,109,Higher Ground,5.3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,155,Vaalu,6.7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",621951,87,The Greatest Movie Ever Sold,6.4
0,"[{""id"": 35, ""name"": ""Comedy""}]",0,93,Ed and His Dead Mother,5.5
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",0,108,Travellers and Magicians,6.8
1800000,"[{""id"": 37, ""name"": ""Western""}]",6800000,114,Hang 'em High,6.7
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0,87,Deadline - U.S.A.,6.9
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0,113,Sublime,5.3
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",0,87,A Beginner's Guide to Snuff,0
1800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",0,86,Independence Daysaster,4.2
1800000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,101,Dysfunctional Friends,5
1530000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7267585,81,Run Lola Run,7.2
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",150277,93,May,6.3
1493619,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",0,90,Against the Wild,4.9
0,"[{""id"": 18, ""name"": ""Drama""}]",23311391,106,Under the Same Moon,7
1700000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",9700000,88,Conquest of the Planet of the Apes,6.1
1700000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0,130,In the Bedroom,6.4
2000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",572809,108,I Spit on Your Grave,6.3
1700000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1943649,98,"Happy, Texas",5.5
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",0,86,My Summer of Love,6
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4235151,104,The Lunchbox,7.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,100,Yes,5.9
1644736,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",7433101,126,You Can't Take It With You,7.2
1650000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",30500000,118,From Here to Eternity,7.2
1600000,"[{""id"": 37, ""name"": ""Western""}]",5400000,103,She Wore a Yellow Ribbon,7.1
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",0,102,Grace Unplugged,6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6033999,84,Foolish,6.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2592808,0,N-Secure,4.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,96,Caramel,6.8
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",0,92,Out of the Dark,4.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,114,The Bubble,7.6
1600000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",4420000,113,The Conversation,7.5
0,"[{""id"": 10749, ""name"": ""Romance""}]",0,0,Dil Jo Bhi Kahey...,0
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,123,Mississippi Mermaid,6.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0,111,I Love Your Work,6.5
0,"[{""id"": 27, ""name"": ""Horror""}]",0,99,Cabin Fever,4.4
2000000,"[{""id"": 35, ""name"": ""Comedy""}]",22179430,108,Waitress,6.7
1500000,"[{""id"": 28, ""name"": ""Action""}]",11806119,92,Bloodsport,6.6
1500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9600000,129,Mr. Smith Goes to Washington,7.9
1500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",7412216,91,Kids,6.8
1500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11098131,81,The Squid and the Whale,6.9
1000000,"[{""id"": 35, ""name"": ""Comedy""}]",10013424,97,Kissing Jessica Stein,5.9
17000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",0,90,Kickboxer: Vengeance,4.5
1500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",7000000,111,Spellbound,7.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0,103,Exotica,6.5
1500000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2375097,110,Buffalo '66,7.1
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",97009150,103,Insidious,6.8
1500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2300000,92,Repo Man,6.7
1500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0,114,Nine Queens,7.4
0,"[{""id"": 99, ""name"": ""Documentary""}]",0,101,The Gatekeepers,6.5
1500000,"[{""id"": 18, ""name"": ""Drama""}]",712294,111,The Ballad of Jack and Rose,6.5
1500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3566225,104,The To Do List,5.5
1500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",418961,96,Killing Zoe,6.1
1500000,"[{""id"": 18, ""name"": ""Drama""}]",416925,98,The Believer,6.8
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",414404,106,Snow Angels,6.5
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",0,93,Unsullied,3
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",373967,100,Session 9,6.2
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,80,I Want Someone to Eat Cheese With,5.7
0,"[{""id"": 18, ""name"": ""Drama""}]",330048,95,Mooz-lum,4.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",0,83,Hatchet,5.7
1,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",8500000,87,Modern Times,8.1
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",0,91,Stolen Summer,6.4
1500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",173066,86,My Name Is Bruce,5.9
1500000,"[{""id"": 35, ""name"": ""Comedy""}]",0,0,The Salon,3.5
1500000,"[{""id"": 35, ""name"": ""Comedy""}]",0,97,Road Hard,6.6
1500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,108,Forty Shades of Blue,6
1200000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",0,128,Amigo,6
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",32000,93,Pontypool,6.6
